"location","source","target"
"msg_31","[color(yellow)]橿原先生[color(white)]
あの校長先生が殺されてしまうなんて…
も、もしや、ラストバタリオンが…
い…いや、そんな訳ありませんよね。
[wait][clear][end]","[color(yellow)]카시하라 선생[color(white)]
그 교장 선생님이 살해당하셨다니...
호, 혹시 라스트 바탈리온이라건가...
아, 아니, 그럴 일은 없지만서도.
[wait][clear][end]"
"msg_32","[color(yellow)]麻生先生[color(white)]
あーそう。当校の生徒を取材しに来たと。
だけどもう下校時間を過ぎてるので、
あまり生徒は残っておらんよ。
[wait][clear][end]",""
"msg_33","[color(yellow)]麻生先生[color(white)]
あーそう、校長先生が殺されたの？あーそう。
……ってことはもしかして、殺人鬼がまだ
校舎の中に居るかもしれないの？あーそう。
[wait][clear][end]",""
"msg_34","[color(yellow)]草加先生[color(white)]
そうかー、また猟奇殺人が起きたかー、そうかー！
しかも殺されたのは前に杏奈を轢いた男かー！
そうかー！それで警察が来てるのかー！
[wait][clear][end]",""
"msg_35","[color(yellow)]草加先生[color(white)]
そうかー！
校長室で殺人事件が起きてしまったかー！
そうかー！これは一大事だー！
[wait][clear][end]",""
"msg_36","[color(yellow)]草加先生[color(white)]
…というわけで手を貸してくれー！
そうかー！引きうけてくれるかー！
これはありがたいー！
[wait][clear][color(yellow)]草加先生[color(white)]
私は各教室を見まわらなくてはならないー！
そこで君達には四階の時計台をお願いしたいー！
これが[color(green)][var(msg_var_0)][color(white)]だー！よろしくー！！
[wait][clear][end]",""
"msg_37","[color(yellow)]草加先生[color(white)]
ところでどうかしましたかー？
えー？校務員室から
時計台の鍵が無くなっているー？
[wait][clear][color(yellow)]草加先生[color(white)]
むー！？誰かが持ち出したのかー？
とりあえずこれが予備の[color(green)][var(msg_var_0)][color(white)]ですー！
使ってくださいー！！
[wait][clear][end]",""
"msg_38","[color(green)]舞耶達は、
[item_with_type(item_ffff)]を手に入れた。[color(white)]
[wait][clear][end]","[color(green)]마야 일행은
[item_with_type(item_ffff)]을(를) 손에 넣었다.[color(white)]
[wait][clear][end]"
"msg_39","[color(yellow)]草加先生[color(white)]
まだ犯人がどこかにいるかもしれんー！！
それはそれで怖いー！
生徒達は大丈夫だろうかー！
[wait][clear][end]",""
"msg_40","[color(yellow)]克哉[color(white)]
ヘリオス…あれがもう一人の僕だと言うのか…
自分の知らないもう一人の自分…か。
しかし、よりによってそれが猫とは皮肉な話だ。
[wait][clear][end]","[color(yellow)]카츠야[color(white)]
헬리오스... 저것이 나의 또 다른 자신인가...
자기도 모르는 또 하나의 나라니...
하지만, 하필이면 고양이라니 얄궂은 일이군.
[wait][clear][end]"
