"location","source","target"
"msg_14","[color(yellow)]イゴール[color(white)]
ようこそ、ベルベットルームへ。
ここは、人の心の様々なる形を呼び覚ます部屋…
[wait][clear][color(yellow)]イゴール[color(white)]
我らが主、フィレモン様の命により、
貴方がたをお待ちしておりました。
我が名は、イゴールと申します。
[wait][clear][color(yellow)]イゴール[color(white)]
我ら４人、貴方がたの新たな心、
新たなペルソナの目覚めをお助けするよう、
仰せつかっております。以後、お見知りおきを…
[sync][wait][clear][end]","[color(yellow)]이고르[color(white)]
어서 오십시오, 저의 벨벳 룸에.
이곳은 인간의 마음의 다양한 형태를 일깨우는 방…
[wait][clear][color(yellow)]이고르[color(white)]
저희 주인님, 필레몬 님의 명을 받아
당신들을 기다리고 있었습니다.
제 이름은 이고르라고 합니다.
[wait][clear][color(yellow)]이고르[color(white)]
저희 넷은 당신들의 새로운 마음,
새로운 페르소나의 각성을 도우라고
분부를 받았습니다. 앞으로 잘 부탁드리겠습니다…
[sync][wait][clear][end]"
"msg_15","[color(yellow)]イゴール[color(white)]
ようこそベルベットルームへ。
今日は、どんな御用ですかな？
[end_choice][clear][end]","[color(yellow)]이고르[color(white)]
벨벳 룸에 어서 오십시오.
오늘은 어떤 용무이십니까?
[end_choice][clear][end]"
"msg_15_Choice1","ペルソナを召喚する",""
"msg_15_Choice2","ペルソナを降魔する",""
"msg_15_Choice3","ペルソナの帰還",""
"msg_15_Choice4","[if_all(VBIT_MUTATION_ON)]ペルソナの変異",""
"msg_15_Choice5","話をする","대화한다"
"msg_15_Choice6","[if_all(EBIT_SINARIOFF)]アディショナルシナリオ",""
"msg_15_Choice7","やめる","그만둔다"
"msg_15_Choice8","ベルベットルームから出る",""
"msg_16","[color(yellow)]イゴール[color(white)]
他に御用はありますかな？
[end_choice][clear][end]","[color(yellow)]이고르[color(white)]
다른 용무는 있으신지요?
[end_choice][clear][end]"
"msg_16_Choice1","ペルソナを召喚する","페르소나를 소환한다"
"msg_16_Choice2","ペルソナを降魔する","페르소나를 강마한다"
"msg_16_Choice3","ペルソナの帰還","페르소나 귀환"
"msg_16_Choice4","[if_all(VBIT_MUTATION_ON)]ペルソナの変異","[if_all(VBIT_MUTATION_ON)]페르소나 변이"
"msg_16_Choice5","話をする","대화한다"
"msg_16_Choice6","[if_all(EBIT_SINARIOFF)]アディショナルシナリオ","[if_all(EBIT_SINARIOFF)]에디셔널 시나리오"
"msg_16_Choice7","やめる","그만둔다"
"msg_16_Choice8","ベルベットルームから出る",""
"msg_17","[color(yellow)]イゴール[color(white)]
何か、聞きたいことがおありのようですな？
[end_choice][clear][end]","[color(yellow)]이고르[color(white)]
뭔가 묻고 싶은 것이 있으신 것 같군요?
[end_choice][clear][end]"
"msg_17_Choice1","世間話を聞く",""
"msg_17_Choice2","説明を聞く","설명을 듣는다"
"msg_17_Choice3","[if_all(EBIT_SINARIOFF)]非表示項目","[if_all(EBIT_SINARIOFF)]비표시 항목"
"msg_18","[color(yellow)]イゴール[color(white)]
ペルソナは、いつでもあなた方の中に存在しております。
たとえその力を行使する機会を失っても、
あなた方を導き、護ってくれることでしょう。
[sync][wait][clear][end]","[color(yellow)]이고르[color(white)]
페르소나는 항상 당신들의 안에 존재하고 있습니다.
설령 그 힘을 행사할 기회를 잃더라도,
당신들을 인도하고, 보호해 줄 것입니다.
[sync][wait][clear][end]"
"msg_19","[color(yellow)]イゴール[color(white)]
何なりと御質問を。
[end_choice][clear][end]",""
"msg_19_Choice1","ペルソナについて","페르소나에 대해"
"msg_19_Choice2","降魔と発動について","강마와 발동에 대해"
"msg_19_Choice3","アルカナについて","아르카나에 대해"
"msg_19_Choice4","ペルソナの成長について","페르소나의 성장에 대해"
"msg_19_Choice5","ペルソナとの相性について","페르소나와의 상성에 대해"
"msg_19_Choice6","次のページへ",""
"msg_19_Choice7","[if(EBIT_SINARIOFF)]非表示項目・戻る",""
"msg_20","[color(yellow)]イゴール[color(white)]
何なりと御質問を。
[end_choice][clear][end]",""
"msg_20_Choice1","タロットカードについて","타로 카드에 대해"
"msg_20_Choice2","マテリアルカードについて","머티리얼 카드에 대해"
"msg_20_Choice3","スキルカードについて","스킬 카드에 대해"
"msg_20_Choice4","インセンスカードについて","인센스 카드에 대해"
"msg_20_Choice5","ペルソナカードについて","페르소나 카드에 대해"
"msg_20_Choice6","次のページへ","다음 페이지로"
"msg_20_Choice7","前のページへ",""
"msg_20_Choice8","[if(EBIT_SINARIOFF)]非表示項目・戻る",""
"msg_21","[color(yellow)]イゴール[color(white)]
何なりと御質問を。
[end_choice][clear][end]","[color(yellow)]이고르[color(white)]
무엇이든지 질문해 주시지요.
[end_choice][clear][end]"
"msg_21_Choice1","召喚の基本について","소환의 기초에 대해"
"msg_21_Choice2","魔晶変化について","마정 변화에 대해"
"msg_21_Choice3","ミューテーションについて","뮤테이션에 대해"
"msg_21_Choice4","コンタクトについて","콘택트에 대해"
"msg_21_Choice5","悪魔の個性について","악마의 상성에 대해"
"msg_21_Choice6","前のページへ","이전 페이지로"
"msg_21_Choice7","[if(EBIT_SINARIOFF)]非表示項目・戻る","[if(EBIT_SINARIOFF)]비표시항목・돌아가기"
"msg_22","[color(yellow)]イゴール[color(white)]
神の様に慈愛に満ちた自分…、悪魔の如き残酷な自分…
人は、様々な仮面を着けて生きております。
[wait][clear][color(yellow)]イゴール[color(white)]
今の貴方の姿も無数の仮面の１つに過ぎません。
「ペルソナ」は、心の奥底に潜む
貴方の姿の１つになります。
[wait][clear][color(yellow)]イゴール[color(white)]
そして、「ペルソナ」を形ある姿で召喚し
その力を行使する者の事を「ペルソナ使い」と
申します。
[wait][clear][end]","[color(yellow)]이고르[color(white)]
신처럼 자애로움으로 가득찬 자신…악마와 같이 잔혹한 자신…
인간은 다양한 가면을 쓰고 살아갑니다.
[wait][clear][color(yellow)]이고르[color(white)]
지금 당신의 모습도 무수히 많은 가면의 하나에 불과하죠.
「페르소나」는 마음 깊숙한 곳에 숨어 있는
당신의 모습 중 하나입니다.
[wait][clear][color(yellow)]이고르[color(white)]
그리고 「페르소나」를 형태 있는 모습으로 소환해
그 힘을 행사하는 자를 「페르소나 구사자」라고
합니다.
[wait][clear][end]"
"msg_23","[color(yellow)]イゴール[color(white)]
召喚されたペルソナを「発動」…
すなわち、ペルソナを呼び出しその力を行使するには
「降魔」することが必要です。
[wait][clear][color(yellow)]イゴール[color(white)]
「降魔」とは、召喚したペルソナを貴方のような
ペルソナ使いの体に降ろすことです。
「ペルソナカード」を所持しているだけではダメですぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
ペルソナを「降魔」すると、ペルソナ使い自身の
ステータスにも変化が生じます。
[wait][clear][color(yellow)]イゴール[color(white)]
ペルソナは貴方の隠れた一面…
それに相応しい状態に変化するというわけですな。
[wait][clear][color(yellow)]イゴール[color(white)]
「降魔」は１度に１体しか出来ません。
ですが、「ペルソナカード」があれば、
いつでも別のペルソナを降魔する事が出来ます。
[wait][clear][color(yellow)]イゴール[color(white)]
その場合、それまで降魔していたペルソナは、
「ペルソナカード」の状態に戻ります。
[wait][clear][color(yellow)]イゴール[color(white)]
ペルソナは、その種類によって持っている能力が違い
メリットだけではなく、デメリットもありますぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
それぞれのペルソナの能力を良く理解し、
状況に応じて使い分けることが、戦闘で生き延び、
勝利を収める鍵ですな。
[wait][clear][end]","[color(yellow)]이고르[color(white)]
소환된 페르소나를 「발동」…
즉, 페르소나를 불러내 그 힘을 행사하기 위해선
「강마」할 필요가 있습니다.
[wait][clear][color(yellow)]이고르[color(white)]
「강마」란, 소환한 페르소나를 당신 같은
페르소나 구사자의 몸에 강림시키는 것입니다.
「페르소나 카드」를 소지하고 있기만 해서는 안 됩니다.
[wait][clear][color(yellow)]이고르[color(white)]
페르소나를 「강마」하면, 페르소나 구사자 자신의
스테이터스에도 변화가 일어납니다.
[wait][clear][color(yellow)]이고르[color(white)]
페르소나는 당신의 숨겨진 일면…
그것에 상응하는 형태로 변화한다는 것이죠.
[wait][clear][color(yellow)]이고르[color(white)]
「강마」는 1번에 1체밖에 할 수 없습니다.
하지만 「페르소나 카드」가 있으면
언제든 다른 페르소나를 강마할 수 있습니다.
[wait][clear][color(yellow)]이고르[color(white)]
그 경우, 그때까지 강마하고 있던 페르소나는
「페르소나 카드」의 형태로 돌아갑니다.
[wait][clear][color(yellow)]이고르[color(white)]
페르소나는 그 종류에 따라 가지고 있는 능력이 다르기에
장점만 있는 것이 아니라 단점도 있답니다.
[wait][clear][color(yellow)]이고르[color(white)]
각각의 페르소나의 능력을 잘 이해하고
상황에 맞춰 가려 쓰는 것이 전투에서 살아남아
승리를 거두는 열쇠입니다.
[wait][clear][end]"
"msg_24","[color(yellow)]イゴール[color(white)]
ペルソナも悪魔と同じように種族がございます。[wait][clear][color(yellow)]イゴール[color(white)]
種族は「魔術師」や「皇帝」、「戦車」など…
タロットのアルカナで表され、２６種類に
分類されております。
[wait][clear][color(yellow)]イゴール[color(white)]
アルカナによっては、私の召喚では出会えないものも
ございまして…それらのアルカナに出会う為には、
ご自身の手で色々と試されるのが宜しいでしょう。
[wait][clear][end]","[color(yellow)]이고르[color(white)]
페르소나도 악마와 마찬가지로 종족이 있습니다.[wait][clear][color(yellow)]이고르[color(white)]
종족은 「마술사」나 「황제」, 「전차」 등…
타로의 아르카나로 나타나며, 26 종류로
분류됩니다.
[wait][clear][color(yellow)]이고르[color(white)]
아르카나에 따라선 제 소환으로는 만날 수 없는 것도
있기에… 그 아르카나들을 만나기 위해선
스스로 여러 가지를 시도해 보는 것이 좋을 것입니다.
[wait][clear][end]"
"msg_25","[color(yellow)]イゴール[color(white)]
ペルソナが人の隠れた一面であるとはいえ、
意識していなかった、もう１人の自分に触れるのは、
驚きもあるでしょう。
[wait][clear][color(yellow)]イゴール[color(white)]
誰でも初めのうちは、ペルソナの力を十二分に
出し切ることは出来ません。
[wait][clear][color(yellow)]イゴール[color(white)]
それは新しく召喚したペルソナほど、
その傾向が顕著に現れます…
[wait][clear][color(yellow)]イゴール[color(white)]
そのため最初の内は、ペルソナが持つ本来の能力の
一部しか発揮することが出来ないでしょう。
[wait][clear][color(yellow)]イゴール[color(white)]
しかし、ペルソナを発動させればさせる程、
次第に使いこなせるようになります。
能力が増え、より強力な攻撃も可能になります。
[wait][clear][color(yellow)]イゴール[color(white)]
もちろんそれは、ペルソナを使いこなせるようになった
結果なので、発動に必要なＳＰに変わりはありません。
[wait][clear][color(yellow)]イゴール[color(white)]
多少ニュアンスは違いますが、この貴方自身の慣れを
「ペルソナの成長」と考えてもいいでしょう。
[wait][clear][color(yellow)]イゴール[color(white)]
ペルソナの成長には８段階の節目があります。
その節目毎に、ペルソナに変化が現れるでしょう。
[wait][clear][color(yellow)]イゴール[color(white)]
また、ペルソナは貴方自身の成長にも、
わずかながら影響を与えます。
[wait][clear][color(yellow)]イゴール[color(white)]
貴方の能力のどの部分に影響を与えるかは、
降魔しているペルソナの種類によって異なります。
その点も考慮すると良いでしょうな。
[wait][clear][end]","[color(yellow)]이고르[color(white)]
페르소나가 인간의 감추어진 일면이라고는 하나,
의식하지 않았던 또 다른 자신에게 접촉하는 것은
놀랍기도 할 것입니다.
[wait][clear][color(yellow)]이고르[color(white)]
누구든 처음에는 페르소나의 힘을 제대로
발휘할 수는 없습니다.
[wait][clear][color(yellow)]이고르[color(white)]
그건 새롭게 소환한 페르소나일수록
그러한 경향이 현저하게 나타나죠…
[wait][clear][color(yellow)]이고르[color(white)]
그렇기에 처음에는 페르소나가 가진 본래의 능력의
일부분밖에 발휘할 수 없을 것입니다.
[wait][clear][color(yellow)]이고르[color(white)]
하지만 페르소나를 발동시킬수록
점점 능숙하게 됩니다.
능력이 늘어나고 더 강력한 공격도 가능하게 되죠.
[wait][clear][color(yellow)]이고르[color(white)]
물론 그것은 페르소나를 능숙하게 다루게 된
결과이기에 발동에 필요한 SP가 바뀌지는 않습니다.
[wait][clear][color(yellow)]이고르[color(white)]
조금 뉘앙스가 다르지만, 이렇게 당신이 숙달되는 것을
「페르소나의 성장」이라고 생각하셔도 될 겁니다.
[wait][clear][color(yellow)]이고르[color(white)]
페르소나의 성장에는 8개의 단계가 있습니다.
매 단계마다 페르소나에 변화가 나타날 것입니다.
[wait][clear][color(yellow)]이고르[color(white)]
또한 페르소나는 당신 자신의 성장에도
조금이나마 영향을 줍니다.
[wait][clear][color(yellow)]이고르[color(white)]
당신의 능력의 어느 부분에 영향을 줄지는
강마하고 있는 페르소나의 종류에 따라 다릅니다.
그 점도 고려해 주십시오.
[wait][clear][end]"
"msg_26","[color(yellow)]イゴール[color(white)]
ペルソナは貴方の半身…
全てのペルソナは、貴方と繋がっております…
[wait][clear][color(yellow)]イゴール[color(white)]
とはいえ、貴方に近い存在もあれば、
遠い存在もおりますでしょう。
[wait][clear][color(yellow)]イゴール[color(white)]
繋がりが希薄なペルソナの場合、貴方には扱えないかも
しれません。
そう、中には降魔すら出来ない場合もあります。
[wait][clear][color(yellow)]イゴール[color(white)]
逆に近い存在である場合、楽に扱えることも
あるでしょう。
これらの影響は、特にＳＰの消費に現れます。
[wait][clear][color(yellow)]イゴール[color(white)]
本来より少ないＳＰでスキルを発動出来ることもあれば
より多くのＳＰを消費する場合もあります。
それらの事柄は誰でも同じ条件とは限りませんぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
…色々試されて確認されると良いでしょう。
[wait][clear][end]",""
"msg_27","[color(yellow)]イゴール[color(white)]
私が新たにペルソナを召喚するのに必要な媒体として
「タロットカード」が必要でございます。
[wait][clear][color(yellow)]イゴール[color(white)]
ペルソナは、タロットのアルカナ、
「魔術師」や「皇帝」などに種別されておりまして…
[wait][clear][color(yellow)]イゴール[color(white)]
アルカナ「太陽」に属するペルソナを召喚したければ、
同じアルカナのカードでなければなりません。
[wait][clear][color(yellow)]イゴール[color(white)]
また、集めるタロットの枚数も、
そのペルソナのレベルに見合った分だけ
必要となりますぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
そう、レベルが高いペルソナほど、
必要なタロットの枚数も増えるわけですな。
[wait][clear][color(yellow)]イゴール[color(white)]
タロットカードの多くは悪魔が所持してまして…
彼らが持つカードは、その悪魔の種族と同じアルカナの
タロットになっております。
[wait][clear][color(yellow)]イゴール[color(white)]
つまり、召喚したいペルソナと同じ種族の悪魔から、
タロットを手に入れればよいわけですな。
[wait][clear][color(yellow)]イゴール[color(white)]
但し、同じ悪魔とだけ交渉していてもダメですぞ。
レベルの高い悪魔ほど、所持しているタロットの枚数も
多いのです。
[wait][clear][color(yellow)]イゴール[color(white)]
高レベルのペルソナを召喚したいのであれば、
同じく高レベルの悪魔と交渉することが必要です。
それが、効率よくタロットを集めるコツですな。
[wait][clear][color(yellow)]イゴール[color(white)]
また、一部のタロットは悪魔からは手に入れることは
出来ません。
[wait][clear][color(yellow)]イゴール[color(white)]
「フリータロット」と呼ばれるカードを入手したら
そちらの「悪魔絵師」に相談されると良いでしょう。
[wait][clear][color(yellow)]イゴール[color(white)]
そうそう、たとえカードを所持されていても、
貴方達の「最高レベル＋５」を超えるレベルのペルソナは
召喚出来ませんぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
それをお忘れなく…
[wait][clear][end]",""
"msg_28","[color(yellow)]イゴール[color(white)]
私がペルソナを召喚する際に追加出来るカードに
「マテリアルカード」というものがございます。
[wait][clear][color(yellow)]イゴール[color(white)]
マテリアルカードは１度の召喚で１枚だけ使用出来まして
特定のマテリアルカードを追加することで
特殊なペルソナを召喚する事が可能となります。
[wait][clear][color(yellow)]イゴール[color(white)]
また、マテリアルカードを所持していると、
がい当するペルソナが青色で召喚リストに表示されます。
[wait][clear][color(yellow)]イゴール[color(white)]
「マテリアルカード」は、強力なペルソナを
作り出すためにも欠かすことのできない物なので
ございます…
[wait][clear][end]",""
"msg_29","[color(yellow)]イゴール[color(white)]
私がペルソナを召喚する際に追加出来るカードに
「スキルカード」というものがございます。
[wait][clear][color(yellow)]イゴール[color(white)]
スキルカードは１度の召喚で１枚だけ使用出来まして、
カードに封じられたスキルを新たに召喚する
ペルソナに覚えさせる事が出来ます。
[wait][clear][color(yellow)]イゴール[color(white)]
そう…「アギカード」を新たなペルソナの
召喚時に加えれば、そのペルソナは「アギ」を
覚えるということです…
[wait][clear][color(yellow)]イゴール[color(white)]
普通の成長では覚えることがないスキルであっても
カードで習得させられますぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
ただし、スキルカードとペルソナの間には
相性が存在しておりまして、相性が悪いと
そのスキルカードを加えることは出来ません。
[wait][clear][color(yellow)]イゴール[color(white)]
なお、スキルカードの多くは悪魔が所持しております。
悪魔と遭遇した時にコンタクトなどを行って
入手されるのが良いでしょうな…
[wait][clear][color(yellow)]イゴール[color(white)]
珍しいスキルカードは入手手段が異なるようです
…色々試されると良いでしょう。
[wait][clear][end]",""
"msg_30","[color(yellow)]イゴール[color(white)]
私がペルソナを召喚する際に追加出来るカードに
「インセンスカード」というものがございます。
[wait][clear][color(yellow)]イゴール[color(white)]
インセンスカードは１度の召喚で１枚だけ使用出来まして
カードに関連したペルソナの能力を伸ばす事が出来ます。
[wait][clear][color(yellow)]イゴール[color(white)]
あくまでも、新たに召喚するペルソナにしか
使用出来ませんので、よく考えて追加されると
良いでしょうな…
[wait][clear][end]",""
"msg_31","[color(yellow)]イゴール[color(white)]
召喚されたペルソナで降魔していないものは、
通常、カードの姿をとって待機しておりまして
そのカードを「ペルソナカード」と申します。
[wait][clear][color(yellow)]イゴール[color(white)]
貴方は、ペルソナカードを複数所持出来ますが、
所持できる枚数には限りがございます。
[wait][clear][color(yellow)]イゴール[color(white)]
所持するカードには、降魔中のペルソナも含まれますので
注意が必要ですぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
ペルソナの力は、冒険に欠く事のできぬもの。
必要に応じて、ペルソナカードを入れ替えるのが
宜しいでしょう。
[wait][clear][color(yellow)]イゴール[color(white)]
また、こちらで新たに召喚したペルソナは、
私が大切に預かっております。
[wait][clear][color(yellow)]イゴール[color(white)]
お預かりできる数には限りがございますが、
新しく召喚したペルソナだけでなく、
それまで貴方が所持していたペルソナも預りますぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
お預かりできる最大数のカードをお預かりしている時は
新たにペルソナを召喚する事は出来ませんぞ。
お忘れ無きよう…
[wait][clear][end]",""
"msg_32","[color(yellow)]イゴール[color(white)]
私の役目は、新たなペルソナを召喚すること…
お持ちのタロットカードを媒体にして、
心の奥底に眠るペルソナを召喚する事でございます。
[wait][clear][color(yellow)]イゴール[color(white)]
タロットカードを多く用えば、レベルの高いペルソナが
召喚されるでしょう。
[wait][clear][color(yellow)]イゴール[color(white)]
ですが、タロットカードさえ集めれば、
全てのペルソナを召喚出来る…というわけでは
ありません。
[wait][clear][color(yellow)]イゴール[color(white)]
中には特別な条件が必要な場合もあります。
それらの一部は、無意識の奥底に眠っており…
召喚する為には、何かしらのきっかけが必要になります。
[wait][clear][color(yellow)]イゴール[color(white)]
そのきっかけの１つは、「マテリアルカード」を合わせた
召喚になります。
[wait][clear][color(yellow)]イゴール[color(white)]
その他にも、きっかけはペルソナの成長などに
潜んでおります…
ご自身の手で色々と試されるのが宜しいでしょう。
[wait][clear][end]",""
"msg_33","[color(yellow)]イゴール[color(white)]
ランクが上がりきり、ランクが８となったペルソナは
それ以上に育つことはありません。
[wait][clear][color(yellow)]イゴール[color(white)]
非常に強力なペルソナではありますが、
そのようなペルソナをこのベルベットルームで
無意識の海に帰還いたしますと…
[wait][clear][color(yellow)]イゴール[color(white)]
それまで共に戦ったペルソナの力は解放され、
代わりに、戦いの証として、何がしかのアイテムを
残していってくれるのでございます。
[wait][clear][color(yellow)]イゴール[color(white)]
それは、時に武器であり、防具であり、消耗品であり
非常に珍しい、ここでしか手に入らない物もございます。
[wait][clear][color(yellow)]イゴール[color(white)]
どのような不思議な物を手に入れる事が出来るかは
ご自分の目でお確かめ下さいませ…
[wait][clear][end]",""
"msg_34","[color(yellow)]イゴール[color(white)]
戦闘で合体スキルを多用いたしておりますと
稀にペルソナがミューテーション…
つまりは「変異」する事がございます。
[wait][clear][color(yellow)]イゴール[color(white)]
変異が発生する確率はペルソナとの相性が
深く関わっておりまして…
[wait][clear][color(yellow)]イゴール[color(white)]
相性が良いペルソナほど変異する確率は
高くなっております。
[wait][clear][color(yellow)]イゴール[color(white)]
変異の内容はペルソナのランクで異なりまして、
ランクが低い時は、「ランクの２ランクアップ」や
「基礎能力強化」などですが…
[wait][clear][color(yellow)]イゴール[color(white)]
高ランクになりますと、「スキルの習得」や
ペルソナによっては「別ペルソナへの変身」が
可能となります。
[wait][clear][color(yellow)]イゴール[color(white)]
なお、ペルソナによっては、私の召喚では呼び出せない
アルカナのペルソナに変身する場合もございます。
色々試されると良いでしょう。[wait][clear][end]",""
