"location","source","target"
"msg_18","[color(yellow)]男子生徒[color(white)]
守護龍がこの周期に入ると凶運に見舞われるんだ。
他の占いでも、天中殺とか暗剣殺とかあるでしょ？
まあ、スランプみたいなもんだね。
[sync][wait][clear][end]","[color(yellow)]남학생[color(white)]
수호룡이 이 주기에 들어가면 흉운이 닥쳐오는 거야.
다른 점술에도 천중살이라든가 암검살이라든가 있잖아?
뭐어, 슬럼프 비슷한 거지.
[sync][wait][clear][end]"
"msg_19","[color(yellow)]女子生徒[color(white)]
吉栄先輩、やっぱり轢かれた腹いせに
ＪＯＫＥＲ呪いやっちゃったんですかね？
[sync][wait][clear][end]","[color(yellow)]여학생[color(white)]
에이키치 선배, 역시 뺑소니를 당한 분풀이로
JOKER 놀이를 해버린 걸까요?
[sync][wait][clear][end]"
"msg_20","[color(yellow)]岡村真夜先生[color(white)]
この岩、いかにも曰く有りげでしょう？
でも、調べても何もなりませんよ。
[sync][wait][clear][end]",""
"msg_21","[color(yellow)]岡村真夜（おかむらまや）[color(white)]
[color(green)]２－Ｃ担任の世界史教諭。
下の名前が、舞耶と一緒だ。
何となく、どこかで会った気がする…[color(white)]
[sync][wait][clear][end]","[color(yellow)]오카무라 마야[color(white)]
[color(green)]2학년 C반의 담임인 세계사 교사.
이름이 마야와 똑같다.
왠지 모르게, 어딘가에서 만난 적 있다는 느낌이 든다...[color(white)]
[sync][wait][clear][end]"
"msg_22","[color(yellow)]岡村真夜先生[color(white)]
あの…貴方、どこかでお会いしました？
いえ、何となく…そんな気がしたものですから。
[sync][wait][clear][end]",""
"msg_23","[color(yellow)]岡村真夜先生[color(white)]
この岩、いかにも曰く有りげでしょう？
でも、調べても何もなりませんよ。
[sync][wait][clear][end]","[color(yellow)]오카무라 마야 선생[color(white)]
이 바위, 아무리 봐도 뭔가 있어 보이죠?
하지만, 조사해 봐도 아무것도 없어요.
[sync][wait][clear][end]"
"msg_24","[color(yellow)]岡村真夜先生[color(white)]
あの…貴方、どこかでお会いしました？
いえ、何となく…そんな気がしたものですから。
[sync][wait][clear][end]","[color(yellow)]오카무라 마야 선생[color(white)]
저기... 당신, 어디선가 만났던가요?
아뇨, 왠지... 그런 느낌이 들어서요.
[sync][wait][clear][end]"
"msg_25","[color(yellow)]教師[color(white)]
吉栄も、昔は真面目な生徒だったんですがね…
今では、問題児の[suou]とクラブなんぞに
入り浸ってるという噂です。やれやれ…
[sync][wait][clear][end]","[color(yellow)]교사[color(white)]
에이키치도 옛날엔 성실한 학생이었습니다만...
지금은 문제아 [suou]와 클럽 따위에
드나든다는 소문이 있습니다. 나 원 참...
[sync][wait][clear][end]"
"msg_26","[color(yellow)]偉大なる反谷校長を称える像[color(white)]
[color(green)]「私を見ろ！！私に従え！！私を頼るな！！」
と、矛盾した迷言が記されている。
見ていると、何やら無性に腹が立ってくる…[color(white)]
[sync][wait][clear][end]","[color(yellow)]위대한 한야 교장을 기리는 동상[color(white)]
[color(green)]""나를 보아라!! 나를 따르라!! 나에게 의지하지 마라!!""
라고, 모순적이고 의미를 모르겠는 말이 쓰여있다.
보고 있자니, 왠지 괜히 화가 치미는 느낌이다...[color(white)]
[sync][wait][clear][end]"
"msg_27","[color(yellow)]鳴羅門石[color(white)]
[color(green)]学園建設当初に出土した巨岩。
岩質はサマタイトだが、
磁気異常が観測されている。[color(white)]
[sync][wait][clear][end]","[color(yellow)]나루라토석[color(white)]
[color(green)]학원 설립 당시에 출토된 거대한 바위.
암질은 화강암이지만,
자기 이상이 관측된다.[color(white)]
[sync][wait][clear][end]"
"msg_28","[color(yellow)]鳴羅門石[color(white)]
[color(green)]伝説では、鳴羅門火手怖（なるらとほてふ）
なる邪鬼を、比麗文上人（ひれもんしょうにん）が
封じた守護石だと言われている。[color(white)]
[sync][wait][clear][end]","[color(yellow)]나루라토석[color(white)]
[color(green)]전설로 내려오는 바에 따르면, 나루라토호테후
라는 요괴를, 히레몬쇼닌이
봉인한 수호석이라고 일컬어지고 있다.[color(white)]
[sync][wait][clear][end]"
