"location","source","target"
"msg_9_Choice4","[dbl_tab][if_all(EBIT_SINARIOFF)]頭防具を売る","[dbl_tab][if_all(EBIT_SINARIOFF)]머리 방어구를 판다"
"msg_9_Choice5","[dbl_tab]防具を売る","[dbl_tab]방어구를 판다"
"msg_9_Choice6","[dbl_tab][if_all(EBIT_SINARIOFF)]脚防具を売る","[dbl_tab][if_all(EBIT_SINARIOFF)]다리 방어구를 판다"
"msg_9_Choice7","[dbl_tab]アクセサリーを売る","[dbl_tab]액세서리를 판다"
"msg_10","[color(yellow)]オバサン？[color(white)]
何を聞きたいのかしらぁ～？
[end_choice][clear][end]","[color(yellow)]아줌마？[color(white)]
뭘 묻고 싶은 거니~?
[end_choice][clear][end]"
"msg_10_Choice1","世間話をする","잡담을 한다"
"msg_10_Choice2","売買の説明を聞く","매매의 설명을 듣는다"
"msg_10_Choice3","[if_all(EBIT_SINARIOFF)]非表示項目","[if_all(EBIT_SINARIOFF)]비표시 항목"
"msg_11","[color(yellow)]オバサン？[color(white)]
他に何かあるかしらぁ～？
[end_choice][clear][end]","[color(yellow)]아줌마？[color(white)]
다른 용무는 있니~?
[end_choice][clear][end]"
"msg_11_Choice1","消費物を買う","소비품을 산다"
"msg_11_Choice2","アイテムを売る","아이템을 판다"
"msg_11_Choice3","話をする","대화한다"
"msg_11_Choice4","[if_all(EBIT_SINARIOFF)]アイテムの確認","[if_all(EBIT_SINARIOFF)]아이템 확인"
"msg_11_Choice5","やめる","그만둔다"
"msg_11_Choice6","店の外に出る","가게 밖으로 나간다"
"msg_12","[color(yellow)]オバサン？[color(white)]
さぁ、何を売りたいのかしら？
[end_choice][clear][end]","[color(yellow)]아줌마？[color(white)]
자, 뭘 팔고 싶니？
[end_choice][clear][end]"
"msg_12_Choice1","[dbl_tab][if_all(EBIT_SINARIOFF)]非表示項目","[dbl_tab][if_all(EBIT_SINARIOFF)]비표시 항목"
"msg_12_Choice2","[dbl_tab]消費物を売る","[dbl_tab]소비품을 판다"
"msg_12_Choice3","[dbl_tab]武器を売る","[dbl_tab]무기를 판다"
"msg_12_Choice4","[dbl_tab][if_all(EBIT_SINARIOFF)]頭防具を売る","[dbl_tab][if_all(EBIT_SINARIOFF)]머리 방어구를 판다"
"msg_12_Choice5","[dbl_tab]防具を売る","[dbl_tab]방어구를 판다"
"msg_12_Choice6","[dbl_tab][if_all(EBIT_SINARIOFF)]脚防具を売る","[dbl_tab][if_all(EBIT_SINARIOFF)]다리 방어구를 판다"
"msg_12_Choice7","[dbl_tab]アクセサリーを売る","[dbl_tab]액세서리를 판다"
"msg_13","[color(yellow)]オバサン？[color(white)]
何を聞きたいのかしらぁ～？
[end_choice][clear][end]","[color(yellow)]아줌마？[color(white)]
뭘 묻고 싶은 거니~?
[end_choice][clear][end]"
"msg_13_Choice1","世間話をする","잡담을 한다"
"msg_13_Choice2","売買の説明を聞く","매매의 설명을 듣는다"
"msg_13_Choice3","[if_all(EBIT_SINARIOFF)]非表示項目","[if_all(EBIT_SINARIOFF)]비표시 항목"
"msg_14","[color(yellow)]オバサン？[color(white)]
サトミタダシは一族の野望である全国制覇に向けて、
全店年中無休で営業中なのよぉ～うひょひょひょ！
他のサトミタダシもよろしくねぇ～。
[wait][clear][end]","[color(yellow)]우라라[color(white)]
이런 곳에서까지 그 얼굴을 볼 줄은 몰랐어…
덕분에 좀 진정이 되었지만.
그건 그렇고, 물건은 어디서 사들이고 있는 걸까?
[sync][wait][clear][end]"
"msg_15","[color(yellow)]オバサン？[color(white)]
毎度どうもなのよぉ～
[wait][clear][end]","[color(yellow)]아줌마？[color(white)]
매번 고맙구나～
[wait][clear][end]"
"msg_16","エラー：どこからの来たのか不明です・・・
[end]","에러: 어디서 왔는지 모르겠다...
[end]"
"msg_17","[color(yellow)]オバサン？[color(white)]
うひょひょひょ。
”売買”についてねぇ～。
[wait][clear][color(yellow)]オバサン？[color(white)]
まずは、購入の説明なのねぇ～。
うちの店で”消費物を買う”を選ぶと
消費アイテムを買うことができるわよぉ～。
[wait][clear][color(yellow)]オバサン？[color(white)]
あっ、そうそう、アイテムは持てる数が
決まってるからねぇ～。
[wait][clear][color(yellow)]オバサン？[color(white)]
次に、売却の説明なのねぇ～。
”アイテムを売る”を選んで、まず種類を決めて、
次に売りたいものを選んでねぇ～。
[wait][clear][color(yellow)]オバサン？[color(white)]
買取価格は元値の約半額くらいよぉ～。
あと、装備中の物は売ることができないからねぇ～。
それと、物によっては買取できない物もあるわよぉ～。
[wait][clear][color(yellow)]オバサン？[color(white)]
こんなとこかしらぁ～。
うひょひょひょ。
[wait][clear][end]","[color(yellow)]아줌마?[color(white)]
우효효효.
""매매""에 대해서 말이지~.
[wait][clear][color(yellow)]아줌마?[color(white)]
우선 구입의 설명이란다~.
우리 가게에서 ""소비품을 산다""를 선택하면
소비 아이템을 살 수 있단다~.
[wait][clear][color(yellow)]아줌마?[color(white)]
아, 그렇지. 아이템은 소지수가
제한되어 있단다~.
[wait][clear][color(yellow)]아줌마?[color(white)]
다음으로 매각의 설명이란다~.
""아이템을 판다""를 선택하고, 일단 종류를 정한 다음,
팔고 싶은 것을 선택하렴~.
[wait][clear][color(yellow)]아줌마?[color(white)]
매입 가격은 원래 가격의 약 절반 정도란다~.
그리고 장비 중인 물건은 팔 수 없단다~.
그리고 물품 중에는 매입할 수 없는 물품도 있단다~.
[wait][clear][color(yellow)]아줌마?[color(white)]
이 정도면 되겠지~.
우효효효.
[wait][clear][end]"
"msg_18","[color(yellow)]オバサン？[color(white)]
売れる物、持ってないじゃないの～。[wait][clear][end]","[color(yellow)]아줌마？[color(white)]
팔 수 있는 물건을 안 가지고 있구나~.[wait][clear][end]"
"msg_19","[color(yellow)]オバサン？[color(white)]
全部で、[var(msg_var_0)]円になるけど
いいかしらぁ～？
[end_choice][clear][end]","[color(yellow)]아줌마？[color(white)]
전부 합쳐서 [var(msg_var_0)]엔인데
괜찮겠니~?
[end_choice][clear][end]"
"msg_19_Choice1","はい","네"
"msg_19_Choice2","いいえ","아니오"
"msg_20","[color(yellow)]オバサン？[color(white)]
全部で、[var(msg_var_0)]円になるけど
いいかしらぁ～？
[end_choice][clear][end]","[color(yellow)]아줌마？[color(white)]
전부 합쳐서 [var(msg_var_0)]엔인데
괜찮겠니~?
[end_choice][clear][end]"
"msg_20_Choice1","はい","네"
"msg_20_Choice2","いいえ","아니오"
