"location","source","target"
"msg_37","ジュエリーデザイナー
の
相性を良くしました。[wait][clear][end]","ジュエリーデザイナー
の
相性を良くしました。[wait][clear][end]"
"msg_38","玲司
の
相性を良くしました。[wait][clear][end]","玲司
の
相性を良くしました。[wait][clear][end]"
"msg_39","エリー
の
相性を良くしました。[wait][clear][end]","エリー
の
相性を良くしました。[wait][clear][end]"
"msg_40","イゴール
の
相性を良くしました。[wait][clear][end]","イゴール
の
相性を良くしました。[wait][clear][end]"
"msg_41","口笛店主
の
相性を良くしました。[wait][clear][end]","口笛店主
の
相性を良くしました。[wait][clear][end]"
"msg_42","管理官
の
相性を良くしました。[wait][clear][end]","管理官
の
相性を良くしました。[wait][clear][end]"
"msg_43","神取
の
相性を良くしました。[wait][clear][end]","神取
の
相性を良くしました。[wait][clear][end]"
"msg_44","トロ
の
相性を良くしました。[wait][clear][end]","トロ
の
相性を良くしました。[wait][clear][end]"
"msg_45","云豹
の
相性を良くしました。[wait][clear][end]","云豹
の
相性を良くしました。[wait][clear][end]"
"msg_46","みーぽ
の
相性を良くしました。[wait][clear][end]","みーぽ
の
相性を良くしました。[wait][clear][end]"
"msg_47","栄吉
の
相性を良くしました。[wait][clear][end]","栄吉
の
相性を良くしました。[wait][clear][end]"
"msg_48","トクさん
の
相性を良くしました。[wait][clear][end]","トクさん
の
相性を良くしました。[wait][clear][end]"
"msg_49","香さん
の
相性を良くしました。[wait][clear][end]","香さん
の
相性を良くしました。[wait][clear][end]"
"msg_50","ギャルソン副島
の
相性を良くしました。[wait][clear][end]","ギャルソン副島
の
相性を良くしました。[wait][clear][end]"
"msg_51","バーテン
の
相性を良くしました。[wait][clear][end]","バーテン
の
相性を良くしました。[wait][clear][end]"
"msg_52","冴子先生
の
相性を良くしました。[wait][clear][end]","冴子先生
の
相性を良くしました。[wait][clear][end]"
"msg_53","イシュキック
の
相性を良くしました。[wait][clear][end]","イシュキック
の
相性を良くしました。[wait][clear][end]"
"msg_54","ジョリーロジャー
の
相性を良くしました。[wait][clear][end]","ジョリーロジャー
の
相性を良くしました。[wait][clear][end]"
"msg_55","アルバイター
の
相性を良くしました。[wait][clear][end]","アルバイター
の
相性を良くしました。[wait][clear][end]"
"msg_56","黒須
の
相性を良くしました。[wait][clear][end]","黒須
の
相性を良くしました。[wait][clear][end]"
"msg_57","あさっち
の
相性を良くしました。[wait][clear][end]","あさっち
の
相性を良くしました。[wait][clear][end]"
"msg_58","克哉
の
相性を良くしました。[wait][clear][end]","克哉
の
相性を良くしました。[wait][clear][end]"
"msg_59","ベラドンナ
の
相性を良くしました。[wait][clear][end]","ベラドンナ
の
相性を良くしました。[wait][clear][end]"
"msg_60","おばちゃん長女・青葉区
の
相性を良くしました。[wait][clear][end]","おばちゃん長女・青葉区
の
相性を良くしました。[wait][clear][end]"
"msg_61","おばちゃん次女・港南区
の
相性を良くしました。[wait][clear][end]","おばちゃん次女・港南区
の
相性を良くしました。[wait][clear][end]"
"msg_62","おばちゃん五女・平坂区
の
相性を良くしました。[wait][clear][end]","おばちゃん五女・平坂区
の
相性を良くしました。[wait][clear][end]"
"msg_63","おばちゃん六女・蓮華台
の
相性を良くしました。[wait][clear][end]","おばちゃん六女・蓮華台
の
相性を良くしました。[wait][clear][end]"
"msg_64","おばちゃん七女・夢崎区
の
相性を良くしました。[wait][clear][end]","おばちゃん七女・夢崎区
の
相性を良くしました。[wait][clear][end]"
"msg_65","何を継続した状態にしますか？
[end_choice][clear][end]","何を継続した状態にしますか？
[end_choice][clear][end]"
"msg_65_Choice1","ギターが引ける","ギターが引ける"
"msg_65_Choice2","ゆきのと杏奈がいる","ゆきのと杏奈がいる"
"msg_65_Choice3","チンヤンと呼ぶ","チンヤンと呼ぶ"
"msg_65_Choice4","メタル栄吉が話す","メタル栄吉が話す"
"msg_65_Choice5","メタルギンコが話す","メタルギンコが話す"
"msg_65_Choice6","メタル黒須が話す","メタル黒須が話す"
"msg_66","[color(yellow)]金田[color(white)]
追伸・選択肢「メタル黒須が話す」は、
継続ＢＩＴ全ての
リセット機能も兼ねています。
[wait][clear][end]","[color(yellow)]金田[color(white)]
追伸・選択肢「メタル黒須が話す」は、
継続ＢＩＴ全ての
リセット機能も兼ねています。
[wait][clear][end]"
